Timestamp_Epoch,Timestamp_Seconds,Cart_X,Cart_Y,Cart_Z,Yaw_angle,Cable_X,Cable_Y,Unused,Cable_Lock,Yaw_angle_corrected,Rot_X,Rot_Y,CCOG_X,CCOG_Y,CCOG_Z
1759745757.031,121557.031,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1,90.30000000000003,-3.4366051404611833,6.982101768705169,619507.5633948595,5806181.942101768,41.47
1759745757.235,121557.235,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1,90.30000000000003,-3.4366051404611833,6.982101768705169,619507.5633948595,5806181.942101768,41.47
1759745757.451,121557.451,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1,90.30000000000003,-3.4366051404611833,6.982101768705169,619507.5633948595,5806181.942101768,41.47
1759745757.655,121557.655,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1,90.30000000000003,-3.4366051404611833,6.982101768705169,619507.5633948595,5806181.942101768,41.47
1759745757.857,121557.857,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1,90.30000000000003,-3.4366051404611833,6.982101768705169,619507.5633948595,5806181.942101768,41.47
1759745758.06,121558.06,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1,90.30000000000003,-3.4366051404611833,6.982101768705169,619507.5633948595,5806181.942101768,41.47
1759745758.263,121558.263,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1,90.30000000000003,-3.4366051404611833,6.982101768705169,619507.5633948595,5806181.942101768,41.47
1759745758.465,121558.465,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1,90.30000000000003,-3.4366051404611833,6.982101768705169,619507.5633948595,5806181.942101768,41.47
1759745758.682,121558.682,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1,90.30000000000003,-3.4366051404611833,6.982101768705169,619507.5633948595,5806181.942101768,41.47
1759745758.883,121558.883,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1,90.30000000000003,-3.4366051404611833,6.982101768705169,619507.5633948595,5806181.942101768,41.47
1759745759.085,121559.085,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1,90.30000000000003,-3.4366051404611833,6.982101768705169,619507.5633948595,5806181.942101768,41.47
1759745759.288,121559.288,619511.0,5806174.96,41.47,-90.7,2.5000000000000098,2.6999999999999846,,1,89.3,-2.669255995995087,2.5327993264063067,619508.330744004,5806177.492799327,41.47
1759745759.491,121559.491,619511.0,5806174.96,41.47,-91.6,0.9999999999999888,2.200000000000016,,1,88.4,-2.1712206143652275,1.0610377202321948,619508.8287793857,5806176.02103772,41.47
1759745759.694,121559.694,619510.97,5806174.97,41.46,-90.6,1.8999999999999964,2.5999999999999908,,1,89.4,-2.5799610505294557,1.927122460496708,619508.3900389494,5806176.89712246,41.46
1759745759.912,121559.912,619510.77,5806174.98,41.47,-89.80000000000001,1.900000000000009,3.2000000000000046,,1,90.19999999999999,-3.2066127421938586,1.8888183400210956,619507.5633872579,5806176.868818341,41.47
1759745760.115,121600.115,619510.66,5806174.97,41.48,-91.19999999999996,1.8000000000000025,3.2999999999999985,,1,88.80000000000004,-3.2615798996769474,1.8687152158698004,619507.3984201003,5806176.838715215,41.48
1759745760.317,121600.317,619510.56,5806174.95,41.48,-90.49999999999996,1.100000000000008,2.999999999999992,,1,89.50000000000004,-2.9902865801442955,1.1261377218657163,619507.5697134199,5806176.0761377225,41.48
1759745760.519,121600.519,619510.4,5806174.96,41.48,-89.89999999999995,2.0999999999999965,2.7999999999999785,,1,90.10000000000005,-2.8036609249255724,2.095109882093383,619507.5963390751,5806177.055109882,41.48
1759745760.721,121600.721,619510.18,5806174.95,41.47,-89.80000000000001,2.70000000000001,2.999999999999992,,1,90.19999999999999,-3.009406481794467,2.6895115964303735,619507.1705935183,5806177.639511596,41.47
1759745760.937,121600.937,619509.98,5806174.96,41.47,-90.2,4.1,3.2999999999999985,,1,89.8,-3.2856682244682895,4.111494171067179,619506.6943317755,5806179.071494171,41.47
1759745761.138,121601.138,619509.72,5806174.96,41.47,-92.10000000000008,4.9,3.600000000000005,,1,87.89999999999992,-3.4180280449410354,5.028626480859023,619506.301971955,5806179.988626481,41.47
1759745761.339,121601.339,619509.56,5806174.89,41.49,-93.0,4.300000000000012,3.800000000000018,,1,87.0,-3.5697476202227385,4.492983633167868,619505.9902523798,5806179.382983632,41.49
1759745761.539,121601.539,619509.3,5806174.82,41.5,-91.30000000000004,5.300000000000014,3.2000000000000046,,1,88.69999999999996,-3.0789334818968945,5.371235296843218,619506.2210665181,5806180.191235297,41.5
1759745761.539,121601.539,619509.3,5806174.82,41.5,-89.89999999999995,3.0000000000000044,2.900000000000023,,1,90.10000000000005,-2.905231568146255,2.99493397847876,619506.3947684319,5806177.814933979,41.5
1759745761.757,121601.757,619509.22,5806174.86,41.49,-91.6,2.8999999999999977,4.199999999999993,,1,88.4,-4.117389730871133,3.016140216256014,619505.1026102691,5806177.876140216,41.49
1759745761.96,121601.96,619509.1,5806174.94,41.46,-91.6,2.800000000000004,2.900000000000023,,1,88.4,-2.8206887451910583,2.8798810744113457,619506.2793112547,5806177.819881075,41.46
1759745762.163,121602.163,619508.88,5806174.87,41.5,-92.89999999999998,1.900000000000009,2.100000000000022,,1,87.10000000000002,-2.001184063941058,2.003811952811061,619506.878815936,5806176.873811953,41.5
1759745762.367,121602.367,619508.75,5806174.84,41.5,-91.19999999999996,2.8999999999999977,3.399999999999992,,1,88.80000000000004,-3.3385213061527335,2.970568209680461,619505.4114786938,5806177.81056821,41.5
1759745762.57,121602.57,619508.75,5806174.84,41.5,-91.19999999999996,2.8999999999999977,3.399999999999992,,1,88.80000000000004,-3.3385213061527335,2.970568209680461,619505.4114786938,5806177.81056821,41.5
1759745762.775,121602.775,619508.52,5806174.89,41.45,-90.7,2.0000000000000027,4.1,,1,89.3,-4.075260013937359,2.0499404427454198,619504.4447399861,5806176.939940442,41.45
1759745762.977,121602.977,619508.33,5806174.92,41.49,-92.89999999999998,2.200000000000016,2.4999999999999973,,1,87.10000000000002,-2.3854939247916938,2.323664935997008,619505.9445060751,5806177.243664936,41.49
1759745763.179,121603.179,619508.16,5806174.85,41.51,-90.2,2.2000000000000037,2.4999999999999973,,1,89.8,-2.4923053360309813,2.208713225385202,619505.667694664,5806177.058713225,41.51
1759745763.396,121603.396,619507.73,5806174.87,41.49,-90.0,4.500000000000012,5.1999999999999815,,1,90.0,-5.1999999999999815,4.500000000000012,619502.53,5806179.37,41.49
1759745763.598,121603.598,619507.44,5806174.88,41.47,-91.5,3.4999999999999987,4.399999999999981,,1,88.5,-4.306872910814877,3.61397920996909,619503.1331270891,5806178.49397921,41.47
1759745763.801,121603.801,619507.31,5806174.86,41.49,-91.30000000000004,3.900000000000012,3.500000000000011,,1,88.69999999999996,-3.4106185316956052,3.9784018438632724,619503.8993814683,5806178.838401844,41.49
1759745764.003,121604.003,619507.11,5806174.8,41.48,-89.60000000000002,4.400000000000019,3.2999999999999985,,1,90.39999999999998,-3.33063712663883,4.376854616120484,619503.7793628733,5806179.176854616,41.48
1759745764.205,121604.205,619506.89,5806174.81,41.47,-89.80000000000001,4.000000000000005,3.59999999999998,,1,90.19999999999999,-3.613940673228919,3.9874092855363625,619503.2760593268,5806178.797409285,41.47
1759745764.409,121604.409,619506.72,5806174.81,41.49,-87.39999999999996,4.300000000000012,3.399999999999992,,1,92.60000000000004,-3.5915607862442163,4.14133929046062,619503.1284392137,5806178.9513392905,41.49
1759745764.626,121604.626,619506.55,5806174.83,41.48,-85.60000000000002,4.7,3.2999999999999985,,1,94.39999999999998,-3.650853514544881,4.432975142648026,619502.8991464855,5806179.262975142,41.48
1759745764.83,121604.83,619506.32,5806174.84,41.48,-85.39999999999998,3.800000000000005,2.5999999999999908,,1,94.60000000000002,-2.8963809964358984,3.579242534878711,619503.4236190035,5806178.419242535,41.48
1759745765.031,121605.031,619506.18,5806174.83,41.48,-84.69999999999997,5.1000000000000005,1.699999999999996,,1,95.30000000000003,-2.163821982891252,4.921165962082214,619504.0161780171,5806179.751165962,41.48
1759745765.231,121605.231,619505.94,5806174.85,41.45,-84.39999999999999,4.600000000000007,2.4000000000000035,,1,95.60000000000001,-2.837427098848487,4.343847080494471,619503.102572901,5806179.19384708,41.45
1759745765.434,121605.434,619505.78,5806174.87,41.46,-85.69999999999996,5.000000000000007,3.000000000000017,,1,94.30000000000004,-3.366449034707006,4.7609894871466,619502.4135509654,5806179.630989487,41.46
1759745765.651,121605.651,619505.58,5806174.88,41.46,-86.30000000000003,4.400000000000019,3.600000000000005,,1,93.69999999999997,-3.876438382092863,4.158512410686959,619501.7035616179,5806179.038512411,41.46
1759745765.854,121605.854,619505.43,5806174.9,41.48,-88.69999999999997,4.1,3.499999999999986,,1,91.30000000000003,-3.5921172002778357,4.0195390307183265,619501.8378827998,5806178.919539031,41.48
1759745766.056,121606.056,619505.3,5806174.89,41.47,-90.29999999999998,4.900000000000014,3.399999999999992,,1,89.70000000000002,-3.374297170867288,4.9177351090392305,619501.9257028291,5806179.807735109,41.47
1759745766.26,121606.26,619505.07,5806174.87,41.47,-88.60000000000004,4.400000000000007,3.399999999999992,,1,91.39999999999996,-3.5064866491276856,4.315617149318194,619501.5635133508,5806179.18561715,41.47
1759745766.463,121606.463,619504.93,5806174.87,41.47,-88.60000000000004,6.199999999999996,3.399999999999992,,1,91.39999999999996,-3.5504645698024597,6.115079830924313,619501.3795354302,5806180.985079831,41.47
1759745766.665,121606.665,619504.67,5806174.88,41.46,-88.69999999999997,5.200000000000007,3.699999999999999,,1,91.30000000000003,-3.8170217890724487,5.114718434258745,619500.852978211,5806179.994718434,41.46
1759745766.882,121606.882,619504.67,5806174.88,41.46,-88.6000000000001,4.800000000000007,3.7999999999999927,,1,91.3999999999999,-3.9161401163012166,4.705724873969611,619500.7538598838,5806179.5857248735,41.46
1759745767.085,121607.085,619504.37,5806174.89,41.48,-90.1,5.900000000000002,3.2999999999999985,,1,89.9,-3.2896975364550483,5.905750597395864,619501.0803024635,5806180.7957505975,41.48
1759745767.288,121607.288,619504.11,5806174.88,41.48,-90.29999999999998,4.3,3.399999999999992,,1,89.70000000000002,-3.3774387491661395,4.3177433336907605,619500.7325612508,5806179.197743334,41.48
1759745767.489,121607.489,619503.98,5806174.87,41.48,-88.80000000000003,6.100000000000002,4.199999999999993,,1,91.19999999999997,-4.326827631882819,6.0107040056864625,619499.6531723681,5806180.880704006,41.48
1759745767.692,121607.692,619503.77,5806174.88,41.47,-86.60000000000001,6.100000000000002,4.199999999999993,,1,93.39999999999999,-4.554376156093173,5.8401761813159325,619499.215623844,5806180.720176181,41.47
1759745767.894,121607.894,619503.55,5806174.89,41.48,-86.60000000000001,3.600000000000005,2.0000000000000027,,1,93.39999999999999,-2.209982600720995,3.475050633373637,619501.3400173993,5806178.365050633,41.48
1759745768.098,121608.098,619503.49,5806174.87,41.49,-85.1,5.300000000000014,1.2000000000000015,,1,94.9,-1.6483240480571388,5.178129762046977,619501.841675952,5806180.0481297625,41.49
1759745768.315,121608.315,619503.15,5806174.9,41.46,-85.80000000000001,3.2000000000000046,2.0000000000000284,,1,94.19999999999999,-2.2289911852573656,3.0449299328630053,619500.9210088147,5806177.944929933,41.46
1759745768.516,121608.516,619503.03,5806174.93,41.45,-87.69999999999999,3.300000000000011,2.3000000000000096,,1,92.30000000000001,-2.4305820241206835,3.2050383810527947,619500.5994179759,5806178.1350383805,41.45
1759745768.718,121608.718,619502.84,5806174.9,41.5,-86.60000000000001,3.500000000000011,1.899999999999984,,1,93.39999999999999,-2.104227980571004,3.3811572879388643,619500.7357720194,5806178.281157289,41.5
1759745768.921,121608.921,619502.72,5806174.9,41.47,-86.89999999999999,3.099999999999998,1.899999999999984,,1,93.10000000000001,-2.06486399387259,2.9927139333401818,619500.6551360061,5806177.892713933,41.47
1759745769.123,121609.123,619502.48,5806174.93,41.47,-88.10000000000002,4.1,2.3000000000000096,,1,91.89999999999998,-2.4346717280590076,4.021488975067594,619500.0453282719,5806178.9514889745,41.47
1759745769.341,121609.341,619502.34,5806174.95,41.49,-89.60000000000002,3.0000000000000044,3.000000000000017,,1,90.39999999999998,-3.0208706730100845,2.9789831112223055,619499.319129327,5806177.928983112,41.49
1759745769.544,121609.544,619502.1,5806174.91,41.48,-90.0,5.100000000000014,2.5999999999999908,,1,90.0,-2.5999999999999903,5.100000000000014,619499.5,5806180.01,41.48
1759745769.744,121609.744,619501.89,5806174.93,41.46,-90.0,4.100000000000012,2.8999999999999977,,1,90.0,-2.8999999999999972,4.100000000000012,619498.99,5806179.029999999,41.46
1759745769.744,121609.744,619501.89,5806174.93,41.46,-90.8,5.999999999999996,3.2999999999999985,,1,89.2,-3.2159052471958303,6.045490339175001,619498.6740947529,5806180.975490339,41.46
1759745769.947,121609.947,619501.64,5806174.92,41.47,-90.9,5.300000000000001,3.700000000000024,,1,89.1,-3.6162947584295173,5.35746322620654,619498.0237052416,5806180.277463227,41.47
1759745770.149,121610.149,619501.64,5806174.92,41.47,-91.79999999999998,5.000000000000007,3.499999999999986,,1,88.20000000000002,-3.3412191658894064,5.107470458602113,619498.2987808341,5806180.027470458,41.47
1759745770.366,121610.366,619501.28,5806174.91,41.47,-91.79999999999998,4.599999999999993,2.5999999999999908,,1,88.20000000000002,-2.4542275651915046,4.679398151285492,619498.8257724348,5806179.589398151,41.47
1759745770.568,121610.568,619501.1,5806174.87,41.47,-92.19999999999996,4.000000000000005,2.70000000000001,,1,87.80000000000004,-2.5444586379586105,4.100698750178792,619498.555541362,5806178.970698751,41.47
1759745770.77,121610.77,619500.96,5806174.87,41.46,-92.19999999999996,4.000000000000005,2.70000000000001,,1,87.80000000000004,-2.5444586379586105,4.100698750178792,619498.415541362,5806178.970698751,41.46
1759745770.972,121610.972,619500.96,5806174.87,41.46,-92.19999999999996,3.600000000000005,3.2999999999999985,,1,87.80000000000004,-3.1593715114399794,3.7240262690670547,619497.8006284885,5806178.594026269,41.46
1759745771.174,121611.174,619500.56,5806174.89,41.46,-93.69999999999996,5.000000000000007,3.699999999999999,,1,86.30000000000004,-3.369626246342274,5.228347631896844,619497.1903737537,5806180.118347632,41.46
1759745771.391,121611.391,619500.56,5806174.89,41.46,-94.69999999999996,5.000000000000007,3.700000000000024,,1,85.30000000000004,-3.277865788076557,5.286359416021341,619497.282134212,5806180.176359416,41.46
1759745771.595,121611.595,619500.36,5806174.83,41.5,-94.8,4.2000000000000055,2.800000000000004,,1,85.2,-2.438733063902891,4.419567970178408,619497.9212669361,5806179.249567971,41.5
1759745771.796,121611.796,619500.19,5806174.77,41.49,-94.09999999999997,4.2000000000000055,2.800000000000004,,1,85.90000000000003,-2.4925449260093684,4.389444132441489,619497.6974550739,5806179.159444132,41.49
1759745772.0,121612.0,619499.99,5806174.79,41.47,-91.99999999999996,4.599999999999993,3.2000000000000046,,1,88.00000000000004,-3.0375129616296106,4.7088761937358345,619496.9524870383,5806179.498876194,41.47
1759745772.202,121612.202,619499.88,5806174.84,41.47,-92.39999999999996,3.699999999999986,2.4999999999999973,,1,87.60000000000004,-2.3428671564491075,3.8014436056887595,619497.5371328435,5806178.641443606,41.47
1759745772.404,121612.404,619499.66,5806174.79,41.5,-93.3,4.9,3.699999999999999,,1,86.7,-3.4118009893700236,5.104861801159139,619496.2481990106,5806179.8948618015,41.5
1759745772.62,121612.62,619499.54,5806174.76,41.48,-90.8,4.500000000000012,4.000000000000005,,1,89.2,-3.936780284511068,4.555410079398463,619495.6032197155,5806179.315410079,41.48
1759745772.823,121612.823,619499.29,5806174.76,41.47,-90.8,5.20000000000002,3.2000000000000046,,1,89.2,-3.127084739066222,5.244172101933667,619496.162915261,5806180.004172102,41.47
1759745773.024,121613.024,619498.93,5806174.75,41.48,-93.5,4.900000000000014,1.6000000000000023,,1,86.5,-1.2978778337541896,4.988538175522932,619497.6321221663,5806179.738538176,41.48
1759745773.227,121613.227,619498.93,5806174.75,41.48,-92.89999999999992,4.600000000000019,2.0999999999999965,,1,87.10000000000008,-1.8645831257339116,4.70035421720837,619497.0654168744,5806179.450354218,41.48
1759745773.429,121613.429,619498.76,5806174.71,41.46,-90.29999999999998,5.700000000000014,4.000000000000005,,1,89.70000000000002,-3.970100175150622,5.720865721136024,619494.7898998249,5806180.430865721,41.46
1759745773.647,121613.647,619498.64,5806174.75,41.44,-93.2,4.9,3.59999999999998,,1,86.8,-3.3208613765886086,5.0933171624670965,619495.3191386234,5806179.843317162,41.44
1759745773.851,121613.851,619498.42,5806174.79,41.46,-93.2,2.8999999999999977,2.0999999999999965,,1,86.8,-1.9348432403019813,3.012703376613387,619496.4851567597,5806177.802703377,41.46
1759745774.054,121614.054,619498.22,5806174.7,41.49,-91.39999999999996,3.800000000000005,1.7999999999999898,,1,88.60000000000004,-1.7066204046260396,3.8428435818432756,619496.5133795954,5806178.542843582,41.49
1759745774.257,121614.257,619498.22,5806174.7,41.49,-89.89999999999995,3.2000000000000046,1.899999999999984,,1,90.10000000000005,-1.9055821569061082,3.1966790022273166,619496.314417843,5806177.896679003,41.49
1759745774.457,121614.457,619497.91,5806174.7,41.47,-90.0,1.8000000000000154,2.0000000000000027,,1,90.0,-2.0000000000000027,1.8000000000000156,619495.91,5806176.5,41.47
1759745774.66,121614.66,619497.86,5806174.7,41.5,-90.0,4.200000000000019,1.5000000000000084,,1,90.0,-1.5000000000000082,4.200000000000019,619496.36,5806178.9,41.5
1759745774.863,121614.863,619497.61,5806174.68,41.51,-89.60000000000002,3.700000000000012,1.0999999999999823,,1,90.39999999999998,-1.1258038568783726,3.692230447282216,619496.4841961431,5806178.372230447,41.51
1759745775.08,121615.08,619497.48,5806174.66,41.51,-89.39999999999999,2.2999999999999967,1.699999999999996,,1,90.60000000000001,-1.7239918913887322,2.2820718565430567,619495.7560081086,5806176.942071857,41.51
1759745775.283,121615.283,619497.46,5806174.68,41.49,-90.49999999999996,4.400000000000007,2.70000000000001,,1,89.50000000000004,-2.66150043608043,4.423394107327969,619494.7984995638,5806179.103394107,41.49
1759745775.485,121615.485,619497.25,5806174.69,41.51,-90.1,3.600000000000005,3.1000000000000107,,1,89.9,-3.093712096313969,3.6054050348221254,619494.1562879037,5806178.295405035,41.51
1759745775.688,121615.688,619497.15,5806174.68,41.53,-90.39999999999998,4.000000000000005,2.4000000000000035,,1,89.60000000000002,-2.372016472501106,4.016657547536691,619494.7779835275,5806178.696657547,41.53
1759745775.89,121615.89,619496.99,5806174.63,41.53,-89.69999999999997,3.900000000000012,1.899999999999984,,1,90.30000000000003,-1.9203942142126331,3.889998208485278,619495.0696057858,5806178.519998209,41.53
1759745776.094,121616.094,619496.88,5806174.6,41.53,-91.0,5.000000000000007,1.9999999999999771,,1,89.0,-1.9124333581263415,5.03414328865653,619494.9675666419,5806179.634143288,41.53
1759745776.312,121616.312,619496.56,5806174.65,41.52,-91.89999999999998,5.700000000000002,3.2000000000000046,,1,88.10000000000002,-3.0092561741990305,5.802962801711301,619493.5507438259,5806180.452962802,41.52
1759745776.515,121616.515,619496.46,5806174.64,41.54,-90.7,5.900000000000002,4.299999999999987,,1,89.3,-4.227598784611973,5.952092784588231,619492.2324012154,5806180.592092784,41.54
1759745776.717,121616.717,619496.35,5806174.58,41.55,-91.7,7.099999999999991,3.399999999999992,,1,88.3,-3.1878731914016116,7.197740236736994,619493.1621268085,5806181.777740236,41.55
1759745776.923,121616.923,619496.3,5806174.59,41.53,-92.19999999999996,7.300000000000004,2.0000000000000027,,1,87.80000000000004,-1.7182948264823552,7.3713949079725785,619494.5817051736,5806181.961394908,41.53
1759745777.127,121617.127,619496.25,5806174.62,41.51,-91.30000000000004,7.999999999999998,2.8999999999999977,,1,88.69999999999996,-2.7177548984535664,8.063734141942653,619493.5322451015,5806182.683734142,41.51
1759745777.328,121617.328,619496.26,5806174.61,41.54,-91.99999999999996,7.399999999999998,3.6999999999999735,,1,88.00000000000004,-3.439489784372127,7.5246202577405565,619492.8205102156,5806182.134620258,41.54
1759745777.531,121617.531,619496.3,5806174.59,41.54,-91.5,6.3000000000000025,3.000000000000017,,1,88.5,-2.834057200587088,6.376371992269633,619493.4659427995,5806180.966371992,41.54
1759745777.735,121617.735,619496.31,5806174.62,41.53,-91.79999999999998,5.300000000000014,3.000000000000017,,1,88.20000000000002,-2.832042657983133,5.391617047172776,619493.477957342,5806180.011617048,41.53
1759745777.952,121617.952,619496.33,5806174.61,41.53,-92.39999999999996,5.300000000000001,3.2999999999999985,,1,87.60000000000004,-3.075164374561476,5.433540656830306,619493.2548356254,5806180.0435406575,41.53
1759745777.952,121617.952,619496.33,5806174.61,41.53,-91.5,5.500000000000014,3.2000000000000046,,1,88.5,-3.0549302242284853,5.581881521950773,619493.2750697758,5806180.191881523,41.53
1759745778.154,121618.154,619496.32,5806174.6,41.54,-91.89999999999998,5.500000000000002,2.8999999999999977,,1,88.10000000000002,-2.7160521450942015,5.593126205006391,619493.6039478548,5806180.193126204,41.54
1759745778.355,121618.355,619496.32,5806174.6,41.53,-90.29999999999998,5.300000000000001,3.2000000000000046,,1,89.70000000000002,-3.172205526885248,5.316682433171904,619493.1477944731,5806179.916682432,41.53
1759745778.557,121618.557,619496.33,5806174.61,41.55,-89.89999999999995,4.100000000000012,3.000000000000017,,1,90.10000000000005,-3.007151277040067,4.094757770246794,619493.3228487229,5806178.7047577705,41.55
1759745778.758,121618.758,619496.33,5806174.6,41.56,-90.7,3.099999999999998,2.4999999999999973,,1,89.3,-2.461940721561861,3.130311148035517,619493.8680592783,5806177.730311148,41.56
